0.0	1.99
0.004	1.955
0.008	2.11
0.012	2.015
0.016	1.995
0.02	1.935
0.024	2.07
0.028	2.11
0.032	1.975
0.036000000000000004	2.085
0.04	2.18
0.044	2.045
0.048	2.025
0.052000000000000005	2.11
0.056	2.05
0.06	2.06
0.064	1.855
0.068	1.975
0.07200000000000001	1.84
0.076	1.9
0.08	2.04
0.084	2.03
0.088	2.105
0.092	2.055
0.096	2.0
0.1	1.995
0.10400000000000001	2.13
0.108	1.845
0.112	1.95
0.116	2.17
0.12	2.085
0.124	1.905
0.128	1.97
0.132	1.905
0.136	2.16
0.14	1.94
0.14400000000000002	2.09
0.148	2.01
0.152	1.92
0.156	2.04
0.16	2.03
0.164	1.945
0.168	2.095
0.17200000000000001	1.865
0.176	2.005
0.18	1.805
0.184	1.87
0.188	1.91
0.192	1.94
0.196	2.03
0.2	1.895
0.20400000000000001	2.045
0.20800000000000002	2.035
0.212	1.905
0.216	2.08
0.22	1.84
0.224	2.04
0.228	2.015
0.232	2.1
0.23600000000000002	2.125
0.24	2.145
0.244	1.965
0.248	2.0
0.252	1.82
0.256	2.075
0.26	1.89
0.264	1.995
0.268	1.995
0.272	2.06
0.276	2.045
0.28	1.94
0.28400000000000003	1.92
0.28800000000000003	1.885
0.292	1.955
0.296	1.895
0.3	2.02
0.304	2.055
0.308	2.045
0.312	1.915
0.316	2.06
0.32	1.955
0.324	1.885
0.328	2.025
0.332	2.145
0.336	2.0
0.34	1.9
0.34400000000000003	1.98
0.34800000000000003	2.05
0.352	1.86
0.356	1.885
0.36	2.205
0.364	2.02
0.368	2.18
0.372	2.01
0.376	2.15
0.38	1.965
0.384	1.905
0.388	2.06
0.392	1.985
0.396	1.955
0.4	0.0
0.404	0.0
0.40800000000000003	0.0
0.41200000000000003	0.0
0.41600000000000004	0.0
0.42	0.0
0.424	0.0
0.428	0.0
0.432	0.0
0.436	0.0
0.44	0.0
0.444	0.0
0.448	0.0
0.452	0.0
0.456	0.0
0.46	0.0
0.464	0.0
0.468	0.0
0.47200000000000003	0.0
0.47600000000000003	0.0
0.48	0.0
0.484	0.0
0.488	0.0
0.492	0.0
0.496	0.0
0.5	0.0
0.504	0.0
0.508	0.0
0.512	0.0
0.516	0.0
0.52	0.0
0.524	0.0
0.528	0.0
0.532	0.0
0.536	0.0
0.54	0.0
0.544	0.0
0.548	0.0
0.552	0.0
0.556	0.0
0.56	0.0
0.5640000000000001	0.0
0.5680000000000001	0.0
0.5720000000000001	0.0
0.5760000000000001	0.0
0.58	0.0
0.584	0.0
0.588	0.0
0.592	0.0
0.596	0.0
0.6	0.0
0.604	0.0
0.608	0.0
0.612	0.0
0.616	0.0
0.62	0.0
0.624	0.0
0.628	0.0
0.632	0.0
0.636	0.0
0.64	0.0
0.644	0.0
0.648	0.0
0.652	0.0
0.656	0.0
0.66	0.0
0.664	0.0
0.668	0.0
0.672	0.0
0.676	0.0
0.68	0.0
0.684	0.0
0.6880000000000001	0.0
0.6920000000000001	0.0
0.6960000000000001	0.0
0.7000000000000001	0.0
0.704	0.0
0.708	0.0
0.712	0.0
